Community,DOI,PaperTitle,Abstract,Macro_Community
6,10.1145/3065386,ImageNet classification with deep convolutional neural networks,,1
6,10.1109/TASL.2011.2134090,Context-Dependent Pre-Trained Deep Neural Networks for Large-Vocabulary Speech Recognition,"We propose a novel context-dependent (CD) model for large-vocabulary speech recognition (LVSR) that leverages recent advances in using deep belief networks for phone recognition. We describe a pre-trained deep neural network hidden Markov model (DNN-HMM) hybrid architecture that trains the DNN to produce a distribution over senones (tied triphone states) as its output. The deep belief network pre-training algorithm is a robust and often helpful way to initialize deep neural networks generatively that can aid in optimization and reduce generalization error. We illustrate the key components of our model, describe the procedure for applying CD-DNN-HMMs to LVSR, and analyze the effects of various modeling choices on performance. Experiments on a challenging business search dataset demonstrate that CD-DNN-HMMs can significantly outperform the conventional context-dependent Gaussian mixture model (GMM)-HMMs, with an absolute sentence accuracy improvement of 5.8% and 9.2% (or relative error reduction of 16.0% and 23.2%) over the CD-GMM-HMMs trained using the minimum phone error rate (MPE) and maximum-likelihood (ML) criteria, respectively.",1
6,10.1145/2020408.2020512,It's who you know: graph mining using recursive structural features,,1
6,10.1007/s10618-010-0210-x,Leveraging social media networks for classification,,1
6,10.1109/ASONAM.2010.19,Semi-Supervised Classification of Network Data Using Very Few Labels,,1
6,10.5555/1756006.1756025,Why Does Unsupervised Pre-training Help Deep Learning?,,1
6,10.1145/1541880.1541882,Anomaly detection: A survey,,1
6,10.1007/s10994-008-5066-6,A bias/variance decomposition for models using collective inference,,1
6,10.1007/978-3-642-14929-0_1,Leveraging Label-Independent Features for Classification in Sparsely Labeled Networks: An Empirical Study,,1
6,10.1145/1401890.1401925,Using ghost edges for classification in sparsely labeled networks,,1
6,10.5555/1390681.1442794,LIBLINEAR: A Library for Large Linear Classification,,1
6,10.1109/FOCS.2006.44,Local Graph Partitioning using PageRank Vectors,,1
6,10.1073/PNAS.0601602103,Modularity and community structure in networks.,"Many networks of interest in the sciences, including social networks, computer networks, and metabolic and regulatory networks, are found to divide naturally into communities or modules. The problem of detecting and characterizing this community structure is one of the outstanding issues in the study of networked systems. One highly effective approach is the optimization of the quality function known as ""modularity"" over the possible divisions of a network. Here I show that the modularity can be expressed in terms of the eigenvectors of a characteristic matrix for the network, which I call the modularity matrix, and that this expression leads to a spectral algorithm for community detection that returns results of demonstrably higher quality than competing methods in shorter running times. I illustrate the method with applications to several published network data sets.",1
6,10.1145/1090193.1090201,Leveraging relational autocorrelation with latent group models,"The presence of autocorrelation provides a strong motivation for using relational learning and inference techniques. Autocorrelation is a statistical dependence between the values of the same variable on related entities and is a nearly ubiquitous characteristic of relational data sets. Recent research has explored the use of collective inference techniques to exploit this phenomenon. These techniques achieve significant performance gains by modeling observed correlations among class labels of related instances, but the models fail to capture a frequent cause of autocorrelation - the presence of underlying groups that influence the attributes on a set of entities. We propose a latent group model (LGM) for relational data, which discovers and exploits the hidden structures responsible for the observed autocorrelation among class labels. Modeling the latent group structure improves model performance, increases inference efficiency, and enhances our understanding of the datasets. We evaluate performance on three relational classification tasks and show that LGM outperforms models that ignore latent group structure, particularly when there is little information with which to seed inference.",1
6,10.1145/1007352.1007372,"Nearly-linear time algorithms for graph partitioning, graph sparsification, and solving linear systems","We present algorithms for solving symmetric, diagonally-dominant linear systems to accuracy ε in time linear in their number of non-zeros and log (κf (A) ε), where κf (A) is the condition number of the matrix defining the linear system. Our algorithm applies the preconditioned Chebyshev iteration with preconditioners designed using nearly-linear time algorithms for graph sparsification and graph partitioning.",1
6,10.1016/0004-3702(91)90084-W,Probabilistic reasoning in intelligent systems: Networks of plausible inference,,1
6,10.1109/TPAMI.1984.4767596,"Stochastic Relaxation, Gibbs Distributions, and the Bayesian Restoration of Images",,1
6,10.1109/TPAMI.1983.4767390,On the Foundations of Relaxation Labeling Processes,,1
6,10.1007/978-0-387-31439-6_100248,Stochastic Relaxation,,1
6,10.1137/1.9781611972825.71,Fast Random Walk Graph Kernel,,1
6,10.7551/mitpress/7432.001.0001,Introduction to Statistical Relational Learning,,1
6,10.21236/ada452802,A Simple Relational Classifier,,1
7,10.1109/TNN.2008.2005605,The Graph Neural Network Model,,0
7,10.1007/s11192-021-03984-1,Semantic and relational spaces in science of science: deep learning models for article vectorisation,"Over the last century, we observe a steady and exponential growth of scientific publications globally. The overwhelming amount of available literature makes a holistic analysis of the research within a field and between fields based on manual inspection impossible. Automatic techniques to support the process of literature review are required to find the epistemic and social patterns that are embedded in scientific publications. In computer sciences, new tools have been developed to deal with large volumes of data. In particular, deep learning techniques open the possibility of automated end-to-end models to project observations to a new, low-dimensional space where the most relevant information of each observation is highlighted. Using deep learning to build new representations of scientific publications is a growing but still emerging field of research. The aim of this paper is to discuss the potential and limits of deep learning for gathering insights about scientific research articles. We focus on document-level embeddings based on the semantic and relational aspects of articles, using Natural Language Processing (NLP) and Graph Neural Networks (GNNs). We explore the different outcomes generated by those techniques. Our results show that using NLP we can encode a semantic space of articles, while GNN we enable us to build a relational space where the social practices of a research community are also encoded.",0
7,10.1162/qss_e_00061,Bridging the divide between qualitative and quantitative science studies,"Amsterdam School of Communication Research (ASCoR), University of Amsterdam, PO Box 15793, 1001 NG Amsterdam, The Netherlands Centre for Science and Technology Studies (CWTS), Leiden University, Leiden, The Netherlands & SPRU (Science Policy Research Unit), University of Sussex, UK Center for Complex Networks and Systems Research, The Luddy School of Informatics, Computing, and Engineering, Indiana University, Bloomington, USA",0
7,10.1162/qss_a_00056,Against method: Exploding the boundary between qualitative and quantitative studies of science,"Quantitative and qualitative studies of science have historically played radically different roles with opposing epistemological commitments. Using large-scale text analysis, we see that qualitative studies generate and value new theory, especially regarding the complex social and political contexts of scientific action, while quantitative approaches confirm existing theory and evaluate the performance of scientific institutions. Large-scale digital data and emerging computational methods could allow us to refigure these positions, turning qualitative artifacts into quantitative patterns into qualitative insights across many scales, heralding a new era of theory development, engagement, and relevance for scientists, policy-makers, and society.",0
7,10.1007/s11192-020-03563-w,The world-systemic network of global elite sociology: the western male monoculture at faculties of the top one-hundred sociology departments of the world,"In this paper, we analyze the educational paths and networks of core staff members (n = 3325) of the world’s top 100 sociology departments. Results show that a significant overrepresentation of central countries and considerable gender bias can be found throughout sociology departments with strong male dominance in high positions. By using an improved word-systemic model for the interpretation of our data, we were able to categorize the main agents and patients in the world-system of global elite sociology, and we could also describe those centripetal and centrifugal forces that absorb and reeducate peripheral talent while excluding those without Western reeducation.",0
7,10.1177/0038038519853146,The Methodological Divide of Sociology: Evidence from Two Decades of Journal Publications,"Past research indicates that Sociology is a low-consensus discipline, where different schools of thought have distinct expectations about suitable scientific practices. This division of Sociology into different subfields is to a large extent related to methodology and choices between qualitative or quantitative research methods. Relying on theoretical constructs of the academic prestige economy, boundary demarcation and taste for research, we examine the methodological divide in generalist Sociology journals. Using automated text analysis for 8737 abstracts of articles published between 1995 and 2017, we discover evidence of this divide, but also of an entanglement between methodological choices and different research topics. Moreover, our results suggest a marginally increasing time trend for the publication of quantitative research in generalist journals. We discuss how this consolidation of methodological practices could enforce the entrenchment of different schools of thought, which ultimately reduces the potential for innovative and effective sociological research.",0
7,10.1007/s10734-020-00500-x,"Mapping the scattered field of research on higher education. A correlated topic model of 17,000 articles, 1991–2018","Parallel to the increasing level of maturity of the field of research on higher education, an increasing number of scholarly works aims at synthesising and presenting overviews of the field. We identify three important pitfalls these previous studies struggle with, i.e. a limited scope, a lack of a content-related analysis, and/or a lack of an inductive approach. We take these limitations into account by analysing the abstracts of 16,928 articles on higher education between 1991 and 2018. To investigate this huge collection of texts, we apply topic models, which are a collection of automatic content analysis methods that allow to map the structure of large text data. After an in-depth discussion of the topics differentiated by our model, we study how these topics have evolved over time. In addition, we analyse which topics tend to co-occur in articles. This reveals remarkable gaps in the literature which provides interesting opportunities for future research. Furthermore, our analysis corroborates the claim that the field of research on higher education consists of isolated ‘islands’. Importantly, we find that these islands drift further apart because of a trend of specialisation. This is a bleak finding, suggesting the (further) disintegration of our field.",0
7,10.1016/J.NEUNET.2020.06.006,A Gentle Introduction to Deep Learning for Graphs,,0
7,10.1007/s11192-019-03206-9,P2V: large-scale academic paper embedding,,0
7,10.18653/v1/P19-1452,BERT Rediscovers the Classical NLP Pipeline,"Pre-trained text encoders have rapidly advanced the state of the art on many NLP tasks. We focus on one such model, BERT, and aim to quantify where linguistic information is captured within the network. We find that the model represents the steps of the traditional NLP pipeline in an interpretable and localizable way, and that the regions responsible for each step appear in the expected sequence: POS tagging, parsing, NER, semantic roles, then coreference. Qualitative analysis reveals that the model can and often does adjust this pipeline dynamically, revising lower-level decisions on the basis of disambiguating information from higher-level representations.",0
7,10.1109/TPAMI.2021.3081010,Graph U-Nets,"We consider the problem of representation learning for graph data. Given images are special cases of graphs with nodes lie on 2D lattices, graph embedding tasks have a natural correspondence with image pixel-wise prediction tasks such as segmentation. While encoder-decoder architectures like U-Nets have been successfully applied to image pixel-wise prediction tasks, similar methods are lacking for graph data. This is because pooling and up-sampling operations are not natural on graph data. To address these challenges, we propose novel graph pooling and unpooling operations. The gPool layer adaptively selects some nodes to form a smaller graph based on their scalar projection values. We further propose the gUnpool layer as the inverse operation of the gPool layer. Based on our proposed methods, we develop an encoder-decoder model, known as the graph U-Nets. Experimental results on node classification and graph classification tasks demonstrate that our methods achieve consistently better performance than previous models. Along this direction, we extend our methods by integrating attention mechanisms. Based on attention operators, we proposed attention-based pooling and unpooling layers, which can better capture graph topology information. The empirical results on graph classification tasks demonstrate the promising capability of our methods.",0
7,10.1177/0003122419877135,The Geometry of Culture: Analyzing the Meanings of Class through Word Embeddings,"We argue word embedding models are a useful tool for the study of culture using a historical analysis of shared understandings of social class as an empirical case. Word embeddings represent semantic relations between words as relationships between vectors in a high-dimensional space, specifying a relational model of meaning consistent with contemporary theories of culture. Dimensions induced by word differences (rich – poor) in these spaces correspond to dimensions of cultural meaning, and the projection of words onto these dimensions reflects widely shared associations, which we validate with surveys. Analyzing text from millions of books published over 100 years, we show that the markers of class continuously shifted amidst the economic transformations of the twentieth century, yet the basic cultural dimensions of class remained remarkably stable. The notable exception is education, which became tightly linked to affluence independent of its association with cultivated taste.",0
7,10.1126/science.aao0185,Science of Science,,0
7,10.1080/00031305.2017.1375989,Data Organization in Spreadsheets,"ABSTRACT Spreadsheets are widely used software tools for data entry, storage, analysis, and visualization. Focusing on the data entry and storage aspects, this article offers practical recommendations for organizing spreadsheet data to reduce errors and ease later analyses. The basic principles are: be consistent, write dates like YYYY-MM-DD, do not leave any cells empty, put just one thing in a cell, organize the data as a single rectangle (with subjects as rows and variables as columns, and with a single header row), create a data dictionary, do not include calculations in the raw data files, do not use font color or highlighting as data, choose good names for things, make backups, use data validation to avoid data entry errors, and save the data in plain text files.",0
7,10.1073/pnas.1720347115,Word embeddings quantify 100 years of gender and ethnic stereotypes,"Significance Word embeddings are a popular machine-learning method that represents each English word by a vector, such that the geometry between these vectors captures semantic relations between the corresponding words. We demonstrate that word embeddings can be used as a powerful tool to quantify historical trends and social change. As specific applications, we develop metrics based on word embeddings to characterize how gender stereotypes and attitudes toward ethnic minorities in the United States evolved during the 20th and 21st centuries starting from 1910. Our framework opens up a fruitful intersection between machine learning and quantitative social science. Word embeddings are a powerful machine-learning framework that represents each English word by a vector. The geometric relationship between these vectors captures meaningful semantic relationships between the corresponding words. In this paper, we develop a framework to demonstrate how the temporal dynamics of the embedding helps to quantify changes in stereotypes and attitudes toward women and ethnic minorities in the 20th and 21st centuries in the United States. We integrate word embeddings trained on 100 y of text data with the US Census to show that changes in the embedding track closely with demographic and occupation shifts over time. The embedding captures societal shifts—e.g., the women’s movement in the 1960s and Asian immigration into the United States—and also illuminates how specific adjectives and occupations became more closely associated with certain populations over time. Our framework for temporal analysis of word embedding opens up a fruitful intersection between machine learning and quantitative social science.",0
7,10.1126/science.aal4230,Semantics derived automatically from language corpora contain human-like biases,"Machines learn what people know implicitly AlphaGo has demonstrated that a machine can learn how to do things that people spend many years of concentrated study learning, and it can rapidly learn how to do them better than any human can. Caliskan et al. now show that machines can learn word associations from written texts and that these associations mirror those learned by humans, as measured by the Implicit Association Test (IAT) (see the Perspective by Greenwald). Why does this matter? Because the IAT has predictive value in uncovering the association between concepts, such as pleasantness and flowers or unpleasantness and insects. It can also tease out attitudes and beliefs—for example, associations between female names and family or male names and career. Such biases may not be expressed explicitly, yet they can prove influential in behavior. Science, this issue p. 183; see also p. 133 Computers can learn which words go together more or less often and can thus mimic human performance on a test of implicit bias. Machine learning is a means to derive artificial intelligence by discovering patterns in existing data. Here, we show that applying machine learning to ordinary human language results in human-like semantic biases. We replicated a spectrum of known biases, as measured by the Implicit Association Test, using a widely used, purely statistical machine-learning model trained on a standard corpus of text from the World Wide Web. Our results indicate that text corpora contain recoverable and accurate imprints of our historic biases, whether morally neutral as toward insects or flowers, problematic as toward race or gender, or even simply veridical, reflecting the status quo distribution of gender with respect to careers or first names. Our methods hold promise for identifying and addressing sources of bias in culture, including technology.",0
7,10.1098/rsta.2012.0375,Network science,,0
7,10.1016/j.joi.2015.10.005,Quantifying the cognitive extent of science,,0
7,10.1080/00091383.2015.1053777,"Exponential Growth and the Shifting Global Center of Gravity of Science Production, 1900–2011","Long historical trends in scientific discovery led mid-20th century scientometricians to mark the advent of “big science”—extensive science production (de Solla Price, 1961, 1963). They also predic...",0
7,10.1177/0011392114548640,Introduction: Current tensions and trends in the World Scientific System,"Several studies have delved into the globalization of academic exchanges, the expansion of internet search engines, transnational networks and the multiplication collaborative flows (Didou and Gérard, 2009; Altbach, Reisberg and Rumbley, 2009; Gingras and Mosbah-Natanson, 2010; Leclerc-Olive et al., 2011; Arvanitis and Gaillard, 2012). These new trends have been created by the expansion of English as a ‘universal’ lingua franca and the development of an ‘international’ system for academic publishing. This publishing circuit has been reinforced in the last decades, along with the increasing mercantilization of higher education and the application of scientometrics for external evaluation of institutions or individual competition for tenure and promotion. Global university rankings are built giving increasing importance to research performance, by measuring the volume of articles published and observing ‘research influence’. National rankings are also marked by these ‘international’ tendencies along with the creation of public or private agencies for external evaluation that have a strong influence in investment decisions. The database that has enabled the construction of these rankings and indicators has been the Philadelphia-based Institute for Scientific Information (currently Thomson & Reuters, Web of Science), empowered as the unique representation of ‘international’ science for more than 40 years. The basis for the consolidation of WoS was the creation of citation indexes, built through the 1950s and 1960s thanks to an ‘army of indexers’ (as Garfield liked to call the authors) because their references replaced former ‘cataloguers’ (Thomson Reuters, 2013: 26). The progressive inclusion of non-American journals in these citation indexes transformed WoS in a platform for global visibility. During the last few decades, along with the growth of academic publishing, ISI-style indexing became universally accepted, moulding even peripheral journals. Citation data collected by ISI and impact factors calculated in WoS became, thus, conceived as ‘universal’, while being built in concrete academic centers that reached the top of the system they themselves created –ISI ultimately defined what, and how, a paper was ‘publishable’. As Vessuri, Guédon and Cetto (2014) have argued, although designed originally to graph the circulation of theories, concepts, methods and tools, to analyze the networking connections among scientists and to measure the possible impact of published articles, 548640 CSI0010.1177/0011392114548640Current SociologyIntroduction research-article2014",0
7,10.3115/v1/W14-3110,LDAvis: A method for visualizing and interpreting topics,"We present LDAvis, a web-based interactive visualization of topics estimated using Latent Dirichlet Allocation that is built using a combination of R and D3. Our visualization provides a global view of the topics (and how they differ from each other), while at the same time allowing for a deep inspection of the terms most highly associated with each individual topic. First, we propose a novel method for choosing which terms to present to a user to aid in the task of topic interpretation, in which we define the relevance of a term to a topic. Second, we present results from a user study that suggest that ranking terms purely by their probability under a topic is suboptimal for topic interpretation. Last, we describe LDAvis, our visualization system that allows users to flexibly explore topic-term relationships using relevance to better understand a fitted LDA model.",0
7,10.1140/epjds/s13688-014-0011-3,Exploiting citation networks for large-scale author name disambiguation,"We present a novel algorithm and validation method for disambiguating author names in very large bibliographic data sets and apply it to the full Web of Science (WoS) citation index. Our algorithm relies only upon the author and citation graphs available for the whole period covered by the WoS. A pair-wise publication similarity metric, which is based on common co-authors, self-citations, shared references and citations, is established to perform a two-step agglomerative clustering that first connects individual papers and then merges similar clusters. This parameterized model is optimized using an h-index based recall measure, favoring the correct assignment of well-cited publications, and a name-initials-based precision using WoS metadata and cross-referenced Google Scholar profiles. Despite the use of limited metadata, we reach a recall of 87% and a precision of 88% with a preference for researchers with high h-index values. 47 million articles of WoS can be disambiguated on a single machine in less than a day. We develop an h-index distribution model, confirming that the prediction is in excellent agreement with the empirical data, and yielding insight into the utility of the h-index in real academic ranking scenarios.",0
7,10.1038/497557a,Collaborations: The fourth age of research,,0
7,10.1017/nws.2013.2,What is network science?,,0
7,10.1057/HEP.2011.9,Power and Networks in Worldwide Knowledge Coordination: The Case of Global Science,,0
7,10.1007/s11192-010-0162-3,The discipline dependence of citation statistics,,0
7,10.1007/s11192-009-2126-z,Do types of collaboration change citation? Collaboration and citation patterns of South African science publications,,0
7,10.3354/ESEP00084,Citation counts for research evaluation: standards of good practice for analyzing bibliometric data and presenting and interpreting results,"With the ready accessibility of bibliometric data and the availability of ready-to-use tools for generating bibliometric indicators for evaluation purposes, there is the danger of inappropri- ate use. Here we present standards of good practice for analyzing bibliometric data and presenting and interpreting the results. Comparisons drawn between research groups as to research perfor- mance are valid only if (1) the scientific impact of the research groups or their publications are looked at by using box plots, Lorenz curves, and Gini coefficients to represent distribution characteristics of data (in other words, going beyond the usual arithmetic mean value), (2) different reference stan- dards are used to assess the impact of research groups, and the appropriateness of the reference stan- dards undergoes critical examination, and (3) statistical analyses comparing citation counts take into consideration that citations are a function of many influencing factors besides scientific quality.",0
7,10.1214/07-AOAS114,A correlated topic model of Science,"Topic models, such as latent Dirichlet allocation (LDA), can be useful tools for the statistical analysis of document collections and other discrete data. The LDA model assumes that the words of each document arise from a mixture of topics, each of which is a distribution over the vocabulary. A limitation of LDA is the inability to model topic correlation even though, for example, a document about genetics is more likely to also be about disease than X-ray astronomy. This limitation stems from the use of the Dirichlet distribution to model the variability among the topic proportions. In this paper we develop the correlated topic model (CTM), where the topic proportions exhibit correlation via the logistic normal distribution [J. Roy. Statist. Soc. Ser. B 44 (1982) 139--177]. We derive a fast variational inference algorithm for approximate posterior inference in this model, which is complicated by the fact that the logistic normal is not conjugate to the multinomial. We apply the CTM to the articles from Science published from 1990--1999, a data set that comprises 57M words. The CTM gives a better fit of the data than LDA, and we demonstrate its use as an exploratory tool of large document collections.",0
7,10.1111/J.1540-5907.2008.00338.X,A Scaling Model for Estimating Time-Series Party Positions from Texts,,0
7,10.2307/41166348,Managing in a “Small World Ecosystem”: Lessons from the Software Sector,,0
7,10.1023/B:SCIE.0000034384.35498.7d,Inflationary bibliometric values: The role of scientific collaboration and the need for relative indicators in evaluative studies,,0
7,10.1038/430311a,The scientific impact of nations,,0
7,10.1177/000312240406900204,The Structure of a Social Science Collaboration Network: Disciplinary Cohesion from 1963 to 1999,,0
7,10.1177/14761270030013002,"The Small World of the American Corporate Elite, 1982-2001",,0
7,10.1016/B978-0-12-411519-4.00006-9,Latent Dirichlet Allocation,,0
7,10.1007/BF02458380,The influence of international collaboration on the impact of research results,,0
7,10.1007/BF02459289,Characteristics and impact of the matthew effect for countries,,0
7,10.1177/030631293023002004,The Matthew Matilda Effect in Science,,0
7,10.1162/neco.1989.1.4.541,Backpropagation Applied to Handwritten Zip Code Recognition,,0
7,10.2307/2063283,The Sociology of Science: Theoretical and Empirical Investigations.,,0
7,10.1002/asi.4630240406,Co-citation in the scientific literature: A new measure of the relationship between two documents,,0
7,10.1126/SCIENCE.178.4060.471,Citation analysis as a tool in journal evaluation.,,0
7,10.2514/8.5282,Gradient Theory of Optimal Flight Paths,,0
7,10.1126/science.153.3731.34,Dynamic Programming,,0
7,10.1007/978-3-319-73004-2_6,Convolutional Neural Networks,"This chapter introduces the first deep learning architecture of the book, convolutional neural networks. It starts with redefining the way a logistic regression accepts data, and defines 1D and 2D convolutional layers as a natural extension of the logistic regression. The chapter also details on how to connect the layers and dimensionality problems. The local receptive field is introduced as a core concept of any convolutional architecture and the connections with the vanishing gradient problem is explored. Also the idea of padding is introduced in the visual setting, as well as the stride of the local receptive field. Pooling is also explored in the general setting and as max-pooling. A complete convolutional neural network for classifying MNIST is then presented in Keras code, and all the details of the code are presented as comments and illustrations. The final section of the chapter presents modifications needed to adapt convolutional networks, which are primarily visual classificators, to work with text and language.",0
7,10.1142/S1793351X16500045,Deep Learning,,0
7,10.1002/asi.21419,"Co-citation analysis, bibliographic coupling, and direct citation: Which citation approach represents the research front most accurately?",,0
7,10.1090/s0002-9947-1984-0756039-5,On the evolution of random graphs,,0
7,10.2307/3104125,"Citation indexing - its theory and application in science, technology, and humanities",,0
7,10.1063/1.3128814,The Sociology of Science: Theoretical and Empirical Investigations,,0
7,10.7312/pric91844,"Little Science, Big Science",,0
7,10.1002/ASI.5090140103,Bibliographic coupling between scientific papers,,0
5,10.18653/v1/D17-1070,Supervised Learning of Universal Sentence Representations from Natural Language Inference Data,"Many modern NLP systems rely on word embeddings, previously trained in an unsupervised manner on large corpora, as base features. Efforts to obtain embeddings for larger chunks of text, such as sentences, have however not been so successful. Several attempts at learning unsupervised representations of sentences have not reached satisfactory enough performance to be widely adopted. In this paper, we show how universal sentence representations trained using the supervised data of the Stanford Natural Language Inference datasets can consistently outperform unsupervised methods like SkipThought vectors on a wide range of transfer tasks. Much like how computer vision uses ImageNet to obtain features, which can then be transferred to other tasks, our work tends to indicate the suitability of natural language inference for transfer learning to other NLP tasks. Our encoder is publicly available.",2
5,10.18653/v1/n19-1423,BERT: Pre-training of Deep Bidirectional Transformers for Language Understanding,"We introduce a new language representation model called BERT, which stands for Bidirectional Encoder Representations from Transformers. Unlike recent language representation models (Peters et al., 2018a; Radford et al., 2018), BERT is designed to pre-train deep bidirectional representations from unlabeled text by jointly conditioning on both left and right context in all layers. As a result, the pre-trained BERT model can be fine-tuned with just one additional output layer to create state-of-the-art models for a wide range of tasks, such as question answering and language inference, without substantial task-specific architecture modifications. BERT is conceptually simple and empirically powerful. It obtains new state-of-the-art results on eleven natural language processing tasks, including pushing the GLUE score to 80.5 (7.7 point absolute improvement), MultiNLI accuracy to 86.7% (4.6% absolute improvement), SQuAD v1.1 question answering Test F1 to 93.2 (1.5 point absolute improvement) and SQuAD v2.0 Test F1 to 83.1 (5.1 point absolute improvement).",2
5,10.18653/v1/P18-1158,Multi-Granularity Hierarchical Attention Fusion Networks for Reading Comprehension and Question Answering,"This paper describes a novel hierarchical attention network for reading comprehension style question answering, which aims to answer questions for a given narrative paragraph. In the proposed method, attention and fusion are conducted horizontally and vertically across layers at different levels of granularity between question and paragraph. Specifically, it first encode the question and paragraph with fine-grained language embeddings, to better capture the respective representations at semantic level. Then it proposes a multi-granularity fusion approach to fully fuse information from both global and attended representations. Finally, it introduces a hierarchical attention network to focuses on the answer span progressively with multi-level soft-alignment. Extensive experiments on the large-scale SQuAD, TriviaQA dataset validate the effectiveness of the proposed method. At the time of writing the paper, our model achieves state-of-the-art on the both SQuAD and TriviaQA Wiki leaderboard as well as two adversarial SQuAD datasets.",2
5,10.18653/v1/D18-1217,Semi-Supervised Sequence Modeling with Cross-View Training,"Unsupervised representation learning algorithms such as word2vec and ELMo improve the accuracy of many supervised NLP models, mainly because they can take advantage of large amounts of unlabeled text. However, the supervised models only learn from task-specific labeled data during the main training phase. We therefore propose Cross-View Training (CVT), a semi-supervised learning algorithm that improves the representations of a Bi-LSTM sentence encoder using a mix of labeled and unlabeled data. On labeled examples, standard supervised learning is used. On unlabeled examples, CVT teaches auxiliary prediction modules that see restricted views of the input (e.g., only part of a sentence) to match the predictions of the full model seeing the whole input. Since the auxiliary modules and the full model share intermediate representations, this in turn improves the full model. Moreover, we show that CVT is particularly effective when combined with multi-task learning. We evaluate CVT on five sequence tagging tasks, machine translation, and dependency parsing, achieving state-of-the-art results.",2
5,10.18653/v1/D18-1179,Dissecting Contextual Word Embeddings: Architecture and Representation,"Contextual word representations derived from pre-trained bidirectional language models (biLMs) have recently been shown to provide significant improvements to the state of the art for a wide range of NLP tasks. However, many questions remain as to how and why these models are so effective. In this paper, we present a detailed empirical study of how the choice of neural architecture (e.g. LSTM, CNN, or self attention) influences both end task accuracy and qualitative properties of the representations that are learned. We show there is a tradeoff between speed and accuracy, but all architectures learn high quality contextual representations that outperform word embeddings for four challenging NLP tasks. Additionally, all architectures learn representations that vary with network depth, from exclusively morphological based at the word embedding layer through local syntax based in the lower contextual layers to longer range semantics such coreference at the upper layers. Together, these results suggest that unsupervised biLMs, independent of architecture, are learning much more about the structure of language than previously appreciated.",2
5,10.18653/v1/D18-1009,SWAG: A Large-Scale Adversarial Dataset for Grounded Commonsense Inference,"Given a partial description like “she opened the hood of the car,” humans can reason about the situation and anticipate what might come next (”then, she examined the engine”). In this paper, we introduce the task of grounded commonsense inference, unifying natural language inference and commonsense reasoning. We present SWAG, a new dataset with 113k multiple choice questions about a rich spectrum of grounded situations. To address the recurring challenges of the annotation artifacts and human biases found in many existing datasets, we propose Adversarial Filtering (AF), a novel procedure that constructs a de-biased dataset by iteratively training an ensemble of stylistic classifiers, and using them to filter the data. To account for the aggressive adversarial filtering, we use state-of-the-art language models to massively oversample a diverse set of potential counterfactuals. Empirical results demonstrate that while humans can solve the resulting inference problems with high accuracy (88%), various competitive models struggle on our task. We provide comprehensive analysis that indicates significant opportunities for future research.",2
5,10.1609/aaai.v33i01.33013159,Character-Level Language Modeling with Deeper Self-Attention,"LSTMs and other RNN variants have shown strong performance on character-level language modeling. These models are typically trained using truncated backpropagation through time, and it is common to assume that their success stems from their ability to remember long-term contexts. In this paper, we show that a deep (64-layer) transformer model (Vaswani et al. 2017) with fixed context outperforms RNN variants by a large margin, achieving state of the art on two popular benchmarks: 1.13 bits per character on text8 and 1.06 on enwik8. To get good results at this depth, we show that it is important to add auxiliary losses, both at intermediate network layers and intermediate sequence positions.",2
5,10.1162/tacl_a_00290,Neural Network Acceptability Judgments,"Abstract This paper investigates the ability of artificial neural networks to judge the grammatical acceptability of a sentence, with the goal of testing their linguistic competence. We introduce the Corpus of Linguistic Acceptability (CoLA), a set of 10,657 English sentences labeled as grammatical or ungrammatical from published linguistics literature. As baselines, we train several recurrent neural network models on acceptability classification, and find that our models outperform unsupervised models by Lau et al. (2016) on CoLA. Error-analysis on specific grammatical phenomena reveals that both Lau et al.’s models and ours learn systematic generalizations like subject-verb-object order. However, all models we test perform far below human level on a wide range of grammatical constructions.",2
5,10.18653/v1/W18-5446,GLUE: A Multi-Task Benchmark and Analysis Platform for Natural Language Understanding,"Human ability to understand language is general, flexible, and robust. In contrast, most NLU models above the word level are designed for a specific task and struggle with out-of-domain data. If we aspire to develop models with understanding beyond the detection of superficial correspondences between inputs and outputs, then it is critical to develop a unified model that can execute a range of linguistic tasks across different domains. To facilitate research in this direction, we present the General Language Understanding Evaluation (GLUE, gluebenchmark.com): a benchmark of nine diverse NLU tasks, an auxiliary dataset for probing models for understanding of specific linguistic phenomena, and an online platform for evaluating and comparing models. For some benchmark tasks, training data is plentiful, but for others it is limited or does not match the genre of the test set. GLUE thus favors models that can represent linguistic knowledge in a way that facilitates sample-efficient learning and effective knowledge-transfer across tasks. While none of the datasets in GLUE were created from scratch for the benchmark, four of them feature privately-held test data, which is used to ensure that the benchmark is used fairly. We evaluate baselines that use ELMo (Peters et al., 2018), a powerful transfer learning technique, as well as state-of-the-art sentence representation models. The best models still achieve fairly low absolute scores. Analysis with our diagnostic dataset yields similarly weak performance over all phenomena tested, with some exceptions.",2
